classifier_name,dataset_name,accuracy
64,UWaveGestureLibraryY,0.7747068676716918
64,UWaveGestureLibraryZ,0.7975991066443328
64,Wafer,0.9993510707332901
64,Wine,0.8888888888888888
64,WordSynonyms,0.7570532915360502
64,Worms,0.7272727272727273
64,WormsTwoClass,0.7922077922077922
64,Yoga,0.9016666666666666
119,ACSF1,0.92
119,Adiac,0.8107416879795396
119,AllGestureWiimoteX,0.6871428571428572
119,AllGestureWiimoteY,0.7185714285714285
119,AllGestureWiimoteZ,0.68
119,ArrowHead,0.8514285714285714
119,BME,1.0
119,Beef,0.8666666666666667
119,BeetleFly,0.85
119,BirdChicken,0.9
119,CBF,0.9988888888888889
119,Car,0.9166666666666666
119,Chinatown,0.9825072886297376
119,ChlorineConcentration,0.76328125
119,CinCECGTorso,0.8644927536231884
119,Coffee,1.0
119,Computers,0.712
119,CricketX,0.8051282051282052
119,CricketY,0.8307692307692308
119,CricketZ,0.8256410256410256
119,Crop,0.7476785714285714
119,DiatomSizeReduction,0.9281045751633987
119,DistalPhalanxOutlineAgeGroup,0.7338129496402878
119,DistalPhalanxOutlineCorrect,0.7898550724637681
119,DistalPhalanxTW,0.6762589928057554
119,DodgerLoopDay,0.6625
119,DodgerLoopGame,0.8695652173913043
119,DodgerLoopWeekend,0.9855072463768116
119,ECG200,0.91
119,ECG5000,0.9457777777777778
119,ECGFiveDays,1.0
119,EOGHorizontalSignal,0.6022099447513812
119,EOGVerticalSignal,0.5441988950276243
119,Earthquakes,0.7482014388489209
119,ElectricDevices,0.7337569705615354
119,EthanolLevel,0.604
119,FaceAll,0.8041420118343195
119,FaceFour,0.9886363636363636
119,FacesUCR,0.9585365853658536
119,FiftyWords,0.8461538461538461
119,Fish,0.9771428571428571
119,FordA,0.9462121212121212
119,FordB,0.8148148148148148
119,FreezerRegularTrain,0.9996491228070176
119,FreezerSmallTrain,0.9642105263157895
119,Fungi,1.0
119,GestureMidAirD1,0.7307692307692307
119,GestureMidAirD2,0.6307692307692307
119,GestureMidAirD3,0.45384615384615384
119,GesturePebbleZ1,0.9127906976744186
119,GesturePebbleZ2,0.8607594936708861
119,GunPoint,0.9933333333333333
119,GunPointAgeSpan,0.9936708860759493
119,GunPointMaleVersusFemale,1.0
119,GunPointOldVersusYoung,1.0
119,Ham,0.6952380952380952
119,HandOutlines,0.9432432432432433
119,Haptics,0.5422077922077922
119,Herring,0.65625
119,HouseTwenty,0.9663865546218487
119,InlineSkate,0.45636363636363636
119,InsectEPGRegularTrain,1.0
119,InsectEPGSmallTrain,0.9959839357429718
119,InsectWingbeatSound,0.6671717171717172
119,ItalyPowerDemand,0.9640427599611273
119,LargeKitchenAppliances,0.864
119,Lightning2,0.7377049180327869
119,Lightning7,0.7945205479452054
119,Mallat,0.9479744136460554
119,Meat,0.9666666666666667
119,MedicalImages,0.8039473684210526
119,MelbournePedestrian,0.9606396063960639
119,MiddlePhalanxOutlineAgeGroup,0.5974025974025974
119,MiddlePhalanxOutlineCorrect,0.8487972508591065
119,MiddlePhalanxTW,0.5454545454545454
119,MixedShapesRegularTrain,0.9731958762886598
119,MixedShapesSmallTrain,0.9517525773195876
119,MoteStrain,0.9305111821086262
119,NonInvasiveFetalECGThorax1,0.9511450381679389
119,NonInvasiveFetalECGThorax2,0.9648854961832061
119,OSULeaf,0.9586776859504132
119,OliveOil,0.9333333333333333
119,PLAID,0.9441340782122905
119,PhalangesOutlinesCorrect,0.8344988344988346
119,Phoneme,0.2921940928270042
119,PickupGestureWiimoteZ,0.86
119,PigAirwayPressure,0.8653846153846154
119,PigArtPressure,0.9855769230769231
119,PigCVP,0.9567307692307693
119,Plane,1.0
119,PowerCons,0.9888888888888889
119,ProximalPhalanxOutlineAgeGroup,0.8536585365853658
119,ProximalPhalanxOutlineCorrect,0.9037800687285223
119,ProximalPhalanxTW,0.8146341463414634
119,RefrigerationDevices,0.4826666666666667
119,Rock,0.82
119,ScreenType,0.464
119,SemgHandGenderCh2,0.8866666666666667
119,SemgHandMovementCh2,0.6866666666666666
119,SemgHandSubjectCh2,0.8622222222222222
119,ShakeGestureWiimoteZ,0.88
119,ShapeletSim,1.0
119,ShapesAll,0.9183333333333333
119,SmallKitchenAppliances,0.8373333333333334
119,SmoothSubspace,0.9466666666666667
119,SonyAIBORobotSurface1,0.8951747088186356
119,SonyAIBORobotSurface2,0.9181532004197271
119,StarLightCurves,0.9823943661971831
119,Strawberry,0.9837837837837838
119,SwedishLeaf,0.9632
119,Symbols,0.9829145728643216
119,SyntheticControl,0.9866666666666667
119,ToeSegmentation1,0.9605263157894737
119,ToeSegmentation2,0.9153846153846154
119,Trace,1.0
119,TwoLeadECG,0.9982440737489026
119,TwoPatterns,0.99625
119,UMD,0.9930555555555556
119,UWaveGestureLibraryAll,0.9734785036292574
119,UWaveGestureLibraryX,0.852037967615857
119,UWaveGestureLibraryY,0.7699609156895589
119,UWaveGestureLibraryZ,0.7962032384142937
119,Wafer,0.9995133030499675
119,Wine,0.8703703703703703
119,WordSynonyms,0.7617554858934169
119,Worms,0.7532467532467533
119,WormsTwoClass,0.7662337662337663
119,Yoga,0.9086666666666666
